Fecha,PM25,TMP,IQCA,AQI
2019-04-08 00:00,16.4,16.22,Deseable,Moderate
2019-04-09 00:00,19.76,15.81,Deseable,Moderate
2019-04-10 00:00,12.76,15.96,Deseable,Moderate
2019-04-11 00:00,14.04,16.55,Deseable,Moderate
2019-04-12 00:00,15.77,17.72,Deseable,Moderate
2019-04-13 00:00,12.92,17.35,Deseable,Moderate
2019-04-14 00:00,13.92,16.61,Deseable,Moderate
2019-04-15 00:00,10.83,16.4,Deseable,Moderate
2019-04-16 00:00,14.69,16.5,Deseable,Moderate
2019-04-17 00:00,15.54,16.0,Deseable,Moderate
2019-04-18 00:00,14.65,15.71,Deseable,Moderate
2019-04-19 00:00,7.85,15.17,Deseable,Good
2019-04-20 00:00,13.17,15.98,Deseable,Moderate
2019-04-21 00:00,7.05,15.07,Deseable,Good
2019-04-22 00:00,9.98,14.93,Deseable,Moderate
2019-04-23 00:00,16.64,16.08,Deseable,Moderate
2019-04-24 00:00,14.04,14.86,Deseable,Moderate
2019-04-25 00:00,15.38,16.92,Deseable,Moderate
