Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2019-07-06,15.46166667,,0.463,0.455,0.442,Incorrecto,1.105,2.2
2019-07-09,13.25416667,,0.343,0.326,0.253,Incorrecto,4.453,8.73
2019-07-10,14.17583333,,0.209,0.214,0.184,Incorrecto,4.864,6.17
2019-07-11,13.99958333,,0.067,0.072,0.072,Incorrecto,1.01,1.98
2019-07-12,14.16333333,,0.342,0.359,0.394,Incorrecto,1.207,2.4
2019-07-13,14.055,,0.468,0.466,0.485,Incorrecto,0.0,0.0
2019-07-16,14.36083333,,0.196,0.217,0.217,Incorrecto,0.57,1.12
2019-07-17,14.551,,0.339,0.298,0.427,Incorrecto,1.133,2.29
2019-07-18,15.2925,,0.253,0.264,0.307,Incorrecto,3.896,7.36
2019-07-19,15.51173913,,0.192,0.191,0.136,Incorrecto,4.498,5.84
2019-07-20,15.95333333,,0.213,0.201,0.308,Incorrecto,1.244,2.44
2019-07-21,15.51291667,,0.263,0.286,0.286,Incorrecto,0.0,0.0
2019-07-27,14.8225,,0.176,0.165,0.165,Incorrecto,0.099,0.2
2019-07-28,14.84541667,,0.24,0.285,0.19,Incorrecto,0.0,0.0
2019-07-29,14.85458333,,0.074,0.059,0.046,Incorrecto,1.41,1.95
2019-07-30,14.78375,8.826363636,0.139,0.134,0.065,Deseable,3.309,3.93
2019-08-01,14.80541667,8.264583333,0.166,0.159,0.224,Deseable,2.498,4.89
2019-08-03,15.19958333,11.96,0.29,0.292,0.292,Deseable,0.0,0.0
2019-08-05,15.01583333,7.945,0.166,0.164,0.159,Deseable,4.789,5.26
2019-08-06,14.92916667,8.300833333,0.093,0.096,0.088,Deseable,1.906,2.8
2019-08-07,14.97958333,7.634583333,0.39,0.383,0.336,Deseable,0.189,0.38
2019-08-08,15.26291667,6.92,0.201,0.188,0.161,Deseable,4.657,6.04
2019-08-09,15.24625,6.452916667,0.49,0.5,0.454,Deseable,0.0,0.0
2019-08-10,15.73125,6.020416667,0.2,0.2,0.135,Deseable,5.719,6.13
2019-08-11,15.88958333,6.21375,0.282,0.271,0.231,Deseable,1.425,2.38
2019-08-12,15.74333333,6.403333333,0.181,0.177,0.173,Deseable,5.554,5.57
2019-08-13,15.02291667,8.502916667,0.449,0.456,0.43,Deseable,0.0,0.0
2019-08-15,13.12208333,34.51333333,0.539,0.56,0.499,Aceptable,1.103,2.16
2019-08-18,15.55208333,7.884166667,0.355,0.333,0.333,Deseable,0.291,0.59
