Fecha,Belisario,IQCA_Belisario,Belisario_AOD,Carapungo_AOD,Carapungo,IQCA_Carapungo,Centro_AOD,Centro,IQCA_Centro,Cotocollao_AOD,Cotocollao,IQCA_Cotocollao,ElCamal_AOD,ElCamal,IQCA_ElCamal,Guamani_AOD,Guamani,IQCA_Guamani,LosChillos_AOD,LosChillos,IQCA_LosChillos,SanAntonio_AOD,SanAntonio,IQCA_SanAntonio,Tumbaco_AOD,Tumbaco,IQCA_Tumbaco
2020-12-27,8.864,Deseable,,254.199,11.8875,Deseable,,10.16875,Deseable,310.6,10.165833333333332,Deseable,,13.215416666666668,Deseable,,19.88208333333333,Deseable,,,Incorrecto,262.182,,Incorrecto,418.863,7.27,Deseable
2020-12-28,,Incorrecto,,507.37,5.826250000000001,Deseable,,8.08875,Deseable,548.427,5.359999999999999,Deseable,,11.69875,Deseable,,9.65,Deseable,,,Incorrecto,552.173,,Incorrecto,,3.428181818181818,Deseable
2020-12-29,12.010000000000002,Deseable,537.721,475.978,8.6925,Deseable,540.427,12.25125,Deseable,,10.564166666666669,Deseable,482.36,17.20875,Deseable,460.087,14.22625,Deseable,511.89,,Incorrecto,,,Incorrecto,471.087,6.505416666666666,Deseable
2020-12-30,11.370416666666666,Deseable,,,8.638333333333334,Deseable,,10.333333333333334,Deseable,,8.625,Deseable,,16.340416666666666,Deseable,,14.619166666666668,Deseable,,,Incorrecto,399.591,,Incorrecto,,8.421666666666667,Deseable
2020-12-31,13.286666666666669,Deseable,,,11.541304347826086,Deseable,,13.982083333333334,Deseable,,11.305416666666666,Deseable,,19.23708333333333,Deseable,,17.630416666666665,Deseable,,,Incorrecto,,,Incorrecto,,13.0775,Deseable
2021-01-01,45.71958333333333,Aceptable,,,42.36416666666667,Aceptable,,72.11041666666667,Precaucion,,54.84125,Precaucion,,119.68916666666668,Precaucion,,93.05041666666666,Precaucion,,,Incorrecto,,,Incorrecto,,44.28791666666667,Aceptable
2021-01-02,6.923333333333333,Deseable,,,6.734999999999999,Deseable,,6.920000000000001,Deseable,,7.203333333333333,Deseable,,13.45,Deseable,,9.28625,Deseable,,,Incorrecto,,,Incorrecto,,4.26125,Deseable
2021-01-03,10.229166666666666,Deseable,,,5.670000000000001,Deseable,,8.802083333333334,Deseable,,6.5125,Deseable,,13.4275,Deseable,,11.19,Deseable,,,Incorrecto,,,Incorrecto,,5.2508333333333335,Deseable
2021-01-04,7.761666666666667,Deseable,,,5.86375,Deseable,,8.075833333333334,Deseable,,6.120416666666666,Deseable,,13.909166666666666,Deseable,,11.6375,Deseable,,,Incorrecto,,,Incorrecto,,5.689583333333334,Deseable
2021-01-05,8.554166666666667,Deseable,,,4.3495,Deseable,,8.244583333333333,Deseable,,6.623333333333334,Deseable,,11.381666666666666,Deseable,,12.630833333333332,Deseable,,,Incorrecto,449.333,,Incorrecto,,4.591666666666667,Deseable
2021-01-06,11.527083333333332,Deseable,,465.891,10.06375,Deseable,,11.300833333333332,Deseable,383.0,8.966666666666667,Deseable,,17.771666666666665,Deseable,,20.705,Deseable,,,Incorrecto,325.46,,Incorrecto,,7.847916666666666,Deseable
2021-01-07,9.537083333333332,Deseable,,418.788,11.003749999999998,Deseable,,11.07695652173913,Deseable,367.038,10.83695652173913,Deseable,,14.660416666666665,Deseable,,12.501666666666669,Deseable,,,Incorrecto,270.605,,Incorrecto,,7.447083333333333,Deseable
2021-01-08,14.94625,Deseable,,472.354,10.587916666666668,Deseable,,12.932083333333331,Deseable,,11.976666666666668,Deseable,529.0,16.656666666666666,Deseable,,17.619583333333335,Deseable,558.0,,Incorrecto,470.12,,Incorrecto,548.87,6.711666666666666,Deseable
2021-01-09,14.108333333333334,Deseable,,,11.171666666666669,Deseable,,14.185833333333331,Deseable,,12.6025,Deseable,,20.254166666666663,Deseable,,25.8825,Aceptable,,,Incorrecto,,,Incorrecto,,9.502083333333331,Deseable
2021-01-10,9.94,Deseable,352.537,399.019,8.53,Deseable,588.0,11.567916666666669,Deseable,417.306,9.577083333333333,Deseable,588.0,16.689583333333335,Deseable,412.0,13.089583333333332,Deseable,452.569,,Incorrecto,348.222,,Incorrecto,443.849,7.045833333333333,Deseable
2021-01-11,13.484166666666669,Deseable,,,10.327916666666669,Deseable,,13.025,Deseable,,10.8875,Deseable,494.0,20.852083333333333,Deseable,,19.647916666666667,Deseable,486.313,,Incorrecto,595.0,,Incorrecto,565.265,6.4625,Deseable
2021-01-12,15.355416666666663,Deseable,,,10.584166666666668,Deseable,,15.165,Deseable,,13.649166666666666,Deseable,,21.59625,Deseable,,26.71333333333333,Aceptable,,,Incorrecto,,,Incorrecto,,7.314583333333334,Deseable
2021-01-13,10.589166666666666,Deseable,,,14.249583333333334,Deseable,546.295,10.06375,Deseable,,13.610416666666666,Deseable,564.0,15.537916666666668,Deseable,,14.526666666666666,Deseable,,,Incorrecto,482.464,,Incorrecto,578.875,7.620416666666666,Deseable
2021-01-14,14.570833333333333,Deseable,548.57,,13.5575,Deseable,518.904,15.670833333333334,Deseable,588.0,16.293333333333333,Deseable,508.415,20.8275,Deseable,469.949,21.43583333333333,Deseable,524.735,,Incorrecto,552.0,,Incorrecto,542.497,9.925,Deseable
2021-01-15,13.762083333333337,Deseable,452.748,434.333,11.628749999999998,Deseable,484.262,14.07625,Deseable,478.182,11.320416666666668,Deseable,468.868,17.601666666666667,Deseable,499.919,19.406666666666663,Deseable,441.919,,Incorrecto,373.952,,Incorrecto,439.52,7.722083333333334,Deseable
2021-01-16,9.703333333333331,Deseable,,,9.292083333333332,Deseable,,9.055,Deseable,,9.576666666666666,Deseable,,15.259166666666664,Deseable,,16.999166666666667,Deseable,,,Incorrecto,,,Incorrecto,,8.030416666666667,Deseable
2021-01-17,8.227500000000001,Deseable,454.533,449.711,9.68,Deseable,463.784,8.610416666666667,Deseable,445.464,8.395,Deseable,469.087,14.714583333333332,Deseable,461.572,15.93125,Deseable,543.212,,Incorrecto,369.866,,Incorrecto,396.656,7.935,Deseable
2021-01-18,11.562083333333334,Deseable,,,11.858333333333334,Deseable,,12.801666666666668,Deseable,,9.592916666666666,Deseable,,17.907083333333333,Deseable,,18.335833333333333,Deseable,,,Incorrecto,,,Incorrecto,,10.6475,Deseable
2021-01-19,13.374166666666667,Deseable,423.666,496.418,12.933750000000002,Deseable,444.325,14.018333333333333,Deseable,438.181,13.98875,Deseable,463.836,17.652083333333334,Deseable,439.899,16.16444444444444,Deseable,451.853,,Incorrecto,430.962,,Incorrecto,445.289,8.886249999999999,Deseable
2021-01-20,11.907916666666669,Deseable,,,10.643333333333333,Deseable,,13.284166666666666,Deseable,,11.985833333333334,Deseable,,17.16625,Deseable,,17.832916666666666,Deseable,,,Incorrecto,,,Incorrecto,,9.134583333333332,Deseable
2021-01-21,13.2125,Deseable,325.618,392.999,12.268333333333333,Deseable,315.444,13.08,Deseable,373.641,13.225,Deseable,333.546,17.226666666666667,Deseable,315.326,20.554166666666667,Deseable,352.964,,Incorrecto,322.053,,Incorrecto,394.985,8.693333333333333,Deseable
2021-01-22,14.22375,Deseable,,,10.21625,Deseable,,14.154583333333331,Deseable,,10.4205,Deseable,,19.745,Deseable,,18.600416666666668,Deseable,,,Incorrecto,,,Incorrecto,,9.2725,Deseable
2021-01-23,12.056666666666668,Deseable,531.31,445.605,15.288333333333334,Deseable,530.909,12.606666666666667,Deseable,,10.448333333333332,Deseable,538.439,16.512083333333333,Deseable,544.269,16.090833333333332,Deseable,,,Incorrecto,,,Incorrecto,,11.96,Deseable
2021-01-24,12.429583333333332,Deseable,,402.404,10.073333333333332,Deseable,,10.657916666666669,Deseable,,10.263333333333334,Deseable,417.0,15.940833333333332,Deseable,,11.637083333333337,Deseable,417.0,,Incorrecto,471.508,,Incorrecto,463.38,8.38625,Deseable
2021-01-25,13.70375,Deseable,,,11.916086956521738,Deseable,,13.427916666666668,Deseable,,12.482083333333334,Deseable,,19.430833333333336,Deseable,,18.883333333333333,Deseable,,,Incorrecto,,,Incorrecto,,10.52,Deseable
2021-01-26,16.81,Deseable,,,11.786666666666669,Deseable,,16.68166666666667,Deseable,,12.1875,Deseable,,19.152083333333334,Deseable,,22.46625,Deseable,,,Incorrecto,,,Incorrecto,,7.46125,Deseable
2021-01-27,14.5125,Deseable,,522.521,13.599583333333332,Deseable,,11.534166666666666,Deseable,,10.980416666666663,Deseable,,15.792083333333332,Deseable,,14.572631578947368,Deseable,,,Incorrecto,559.762,7.514285714285714,Deseable,,8.096666666666666,Deseable
2021-01-28,12.593333333333334,Deseable,408.13,394.577,11.251666666666669,Deseable,451.405,13.80625,Deseable,395.974,11.137916666666667,Deseable,438.692,16.7575,Deseable,322.992,18.09958333333333,Deseable,383.589,,Incorrecto,295.957,5.429166666666667,Deseable,378.141,7.9316666666666675,Deseable
2021-01-29,12.240833333333333,Deseable,388.864,383.43,12.661666666666669,Deseable,440.0,11.190416666666666,Deseable,477.5,9.911666666666669,Deseable,369.533,15.183749999999998,Deseable,355.845,16.150000000000002,Deseable,296.325,,Incorrecto,352.197,7.845833333333334,Deseable,291.895,8.187083333333334,Deseable
2021-01-30,9.807083333333331,Deseable,403.313,383.855,9.81875,Deseable,377.571,9.038333333333334,Deseable,439.228,10.6775,Deseable,353.647,13.295416666666666,Deseable,360.523,12.68125,Deseable,325.617,,Incorrecto,438.349,11.145833333333334,Deseable,389.888,6.90125,Deseable
2021-01-31,7.048749999999999,Deseable,162.475,285.876,13.939583333333331,Deseable,177.631,8.029166666666667,Deseable,231.687,12.505833333333332,Deseable,177.487,14.1875,Deseable,150.027,8.707916666666668,Deseable,115.019,,Incorrecto,257.078,16.520833333333332,Deseable,121.011,11.436666666666667,Deseable
2021-02-01,9.253333333333332,Deseable,306.491,353.097,12.591666666666669,Deseable,308.475,9.839166666666666,Deseable,329.639,11.740833333333333,Deseable,328.635,16.777916666666666,Deseable,376.623,13.612916666666663,Deseable,410.535,,Incorrecto,308.238,9.8375,Deseable,425.124,12.02,Deseable
2021-02-02,14.109583333333331,Deseable,485.595,431.278,13.867916666666666,Deseable,456.414,13.6675,Deseable,417.217,13.470416666666669,Deseable,454.476,20.080416666666668,Deseable,394.823,20.08083333333333,Deseable,411.413,,Incorrecto,476.335,9.35,Deseable,407.516,8.247916666666667,Deseable
2021-02-03,12.974583333333332,Deseable,,546.0,12.884166666666664,Deseable,,19.44434782608696,Deseable,,12.105416666666663,Deseable,,18.90041666666667,Deseable,,16.81,Deseable,,,Incorrecto,483.357,10.145833333333334,Deseable,,9.267916666666666,Deseable
2021-02-04,11.700833333333334,Deseable,,,15.321666666666667,Deseable,,10.752916666666666,Deseable,,16.207916666666666,Deseable,,17.97,Deseable,,12.430833333333334,Deseable,,,Incorrecto,,11.204166666666666,Deseable,,11.71875,Deseable
2021-02-05,12.70875,Deseable,,,12.220833333333331,Deseable,,12.27375,Deseable,,12.277500000000002,Deseable,,16.99416666666667,Deseable,,16.1725,Deseable,,,Incorrecto,,7.108333333333333,Deseable,,8.405833333333334,Deseable
2021-02-06,13.902916666666668,Deseable,547.643,527.593,16.797083333333333,Deseable,566.805,13.575,Deseable,489.465,18.021666666666665,Deseable,568.0,24.16208333333333,Deseable,,18.042916666666667,Deseable,,,Incorrecto,442.323,11.320833333333333,Deseable,511.083,11.498333333333331,Deseable
2021-02-07,12.54375,Deseable,333.449,349.0,13.231666666666667,Deseable,391.36,12.70375,Deseable,351.397,12.07625,Deseable,392.466,17.397916666666667,Deseable,381.305,12.9175,Deseable,320.039,,Incorrecto,312.26,8.6875,Deseable,274.437,12.243333333333332,Deseable
2021-02-08,12.411666666666669,Deseable,,,15.381666666666668,Deseable,,13.55375,Deseable,,10.170833333333333,Deseable,,17.909583333333334,Deseable,,21.27,Deseable,,,Incorrecto,,7.954166666666667,Deseable,,9.486666666666666,Deseable
2021-02-09,14.870833333333332,Deseable,,487.091,21.727083333333336,Deseable,,15.500833333333333,Deseable,,12.4125,Deseable,490.425,18.19333333333333,Deseable,431.743,18.14583333333333,Deseable,414.167,,Incorrecto,426.92,8.208333333333334,Deseable,399.497,11.59625,Deseable
2021-02-10,11.3525,Deseable,,,13.523333333333332,Deseable,,11.60125,Deseable,,11.78625,Deseable,,15.62,Deseable,,12.694583333333334,Deseable,,,Incorrecto,,7.899999999999999,Deseable,,10.001666666666669,Deseable
2021-02-11,9.025416666666668,Deseable,,,8.785,Deseable,,8.864166666666668,Deseable,,7.827916666666667,Deseable,,13.6925,Deseable,,11.99875,Deseable,,,Incorrecto,,5.733333333333333,Deseable,,5.8879166666666665,Deseable
2021-02-12,16.043333333333333,Deseable,,,14.18625,Deseable,,15.624166666666667,Deseable,,13.0775,Deseable,,20.02208333333333,Deseable,,16.77958333333333,Deseable,,,Incorrecto,,8.479166666666666,Deseable,,10.229166666666666,Deseable
2021-02-13,14.7375,Deseable,528.826,525.463,13.86625,Deseable,559.196,14.222083333333332,Deseable,553.452,10.932916666666666,Deseable,588.433,20.954583333333336,Deseable,,17.962500000000002,Deseable,581.76,,Incorrecto,530.895,6.717391304347826,Deseable,528.369,9.433333333333334,Deseable
2021-02-14,13.499166666666667,Deseable,,547.077,13.039583333333333,Deseable,,15.459166666666668,Deseable,,11.8875,Deseable,,17.397916666666667,Deseable,,18.545,Deseable,,,Incorrecto,564.178,7.4375,Deseable,586.6,12.357916666666666,Deseable
2021-02-15,19.3175,Deseable,,,20.3475,Deseable,,22.31875,Deseable,,8.222857142857142,Deseable,,26.067916666666665,Aceptable,,24.71583333333333,Deseable,,,Incorrecto,,10.095833333333331,Deseable,,18.594583333333333,Deseable
2021-02-16,10.05125,Deseable,543.0,688.022,7.7441666666666675,Deseable,,9.156666666666666,Deseable,,6.2683333333333335,Deseable,,14.13875,Deseable,,10.839583333333332,Deseable,,,Incorrecto,583.531,4.8625,Deseable,565.043,6.754166666666666,Deseable
2021-02-17,9.120416666666667,Deseable,,,9.544583333333334,Deseable,,7.701666666666667,Deseable,,7.267500000000001,Deseable,,12.801666666666668,Deseable,,10.53625,Deseable,,,Incorrecto,,3.9125,Deseable,,5.743333333333333,Deseable
2021-02-18,8.725416666666666,Deseable,,,7.970416666666666,Deseable,,8.995,Deseable,,7.19625,Deseable,,13.356666666666667,Deseable,,11.172916666666666,Deseable,,,Incorrecto,,4.408333333333333,Deseable,,4.969166666666666,Deseable
2021-02-19,10.27125,Deseable,,,8.106250000000001,Deseable,,8.730416666666667,Deseable,,6.100833333333333,Deseable,,12.374583333333334,Deseable,,12.478333333333332,Deseable,,,Incorrecto,,4.1625000000000005,Deseable,,5.032,Deseable
2021-02-20,11.724583333333332,Deseable,544.96,535.095,9.66875,Deseable,564.47,10.689583333333331,Deseable,569.429,9.658333333333331,Deseable,526.332,17.34875,Deseable,531.709,14.905833333333334,Deseable,563.927,,Incorrecto,506.731,4.975,Deseable,548.561,7.757916666666667,Deseable
2021-02-21,7.474583333333334,Deseable,,552.146,7.877083333333334,Deseable,,7.84625,Deseable,560.998,6.289166666666667,Deseable,,15.654583333333331,Deseable,,9.45,Deseable,436.373,,Incorrecto,581.599,4.8375,Deseable,465.749,5.16375,Deseable
2021-02-22,16.090666666666667,Deseable,,,8.0325,Deseable,,12.129166666666668,Deseable,,8.06875,Deseable,,15.6595,Deseable,,11.6325,Deseable,,,Incorrecto,,4.1125,Deseable,,4.93,Deseable
2021-02-23,17.47791666666667,Deseable,,,14.92875,Deseable,,16.692916666666665,Deseable,,14.413333333333334,Deseable,,26.30625,Aceptable,,24.350416666666664,Deseable,,,Incorrecto,,8.170833333333333,Deseable,,6.685238095238095,Deseable
2021-02-24,12.308333333333332,Deseable,,,17.96260869565217,Deseable,,14.198333333333332,Deseable,,15.838695652173914,Deseable,,18.165,Deseable,,14.145416666666668,Deseable,,,Incorrecto,541.0,12.129166666666668,Deseable,,8.876666666666667,Deseable
2021-02-25,12.5475,Deseable,539.279,,11.430833333333334,Deseable,523.107,11.512916666666667,Deseable,,13.835,Deseable,,16.73,Deseable,,15.6425,Deseable,,,Incorrecto,,6.070833333333333,Deseable,526.948,7.653333333333333,Deseable
2021-02-26,12.972916666666668,Deseable,,,12.236666666666666,Deseable,,12.149583333333332,Deseable,,12.567916666666669,Deseable,,16.545833333333334,Deseable,,18.277916666666663,Deseable,,,Incorrecto,,8.094736842105263,Deseable,,6.680833333333333,Deseable
2021-02-27,11.287083333333332,Deseable,,,9.4675,Deseable,,12.602083333333333,Deseable,,8.102083333333333,Deseable,,20.01125,Deseable,,15.930416666666666,Deseable,,,Incorrecto,,,Incorrecto,,5.619473684210526,Deseable
2021-02-28,10.31625,Deseable,,,9.205833333333333,Deseable,,10.617916666666668,Deseable,,9.70625,Deseable,,16.16208333333333,Deseable,,8.977916666666667,Deseable,,,Incorrecto,,,Incorrecto,,6.614166666666667,Deseable
2021-03-01,8.715416666666668,Deseable,,,6.53,Deseable,,8.066666666666666,Deseable,,6.744583333333334,Deseable,,15.571666666666667,Deseable,,9.689583333333331,Deseable,,,Incorrecto,,,Incorrecto,,6.100909090909091,Deseable
2021-03-02,11.917083333333332,Deseable,,,10.552916666666668,Deseable,,11.61,Deseable,,11.019166666666663,Deseable,,16.119583333333335,Deseable,,16.757083333333334,Deseable,,,Incorrecto,,,Incorrecto,,7.155,Deseable
2021-03-03,9.679583333333332,Deseable,,,10.007083333333334,Deseable,,10.299583333333333,Deseable,,10.170416666666666,Deseable,,17.497083333333332,Deseable,,11.371666666666668,Deseable,,,Incorrecto,,,Incorrecto,,7.77904761904762,Deseable
2021-03-04,9.885416666666666,Deseable,,,8.333333333333334,Deseable,,7.880000000000001,Deseable,,7.610416666666667,Deseable,497.281,16.038333333333334,Deseable,,12.90375,Deseable,490.443,,Incorrecto,350.071,,Incorrecto,533.75,4.3125,Deseable
2021-03-05,15.149166666666666,Deseable,,,13.885416666666666,Deseable,,16.33458333333333,Deseable,,14.451666666666666,Deseable,,20.62,Deseable,,17.062083333333334,Deseable,,,Incorrecto,,,Incorrecto,,8.990416666666667,Deseable
2021-03-06,15.551666666666668,Deseable,402.114,374.684,23.899583333333336,Deseable,415.538,17.115833333333335,Deseable,382.338,18.516666666666666,Deseable,407.264,24.9,Deseable,404.798,18.475416666666664,Deseable,387.092,,Incorrecto,296.649,,Incorrecto,347.133,13.0525,Deseable
2021-03-07,15.99375,Deseable,,,19.43086956521739,Deseable,,19.129583333333333,Deseable,,17.775000000000002,Deseable,,24.405,Deseable,,24.27208333333333,Deseable,,,Incorrecto,,,Incorrecto,,16.5475,Deseable
2021-03-08,11.905833333333334,Deseable,,,8.790833333333333,Deseable,,11.26125,Deseable,,11.050833333333337,Deseable,,17.65,Deseable,,17.49125,Deseable,,,Incorrecto,,,Incorrecto,,6.97375,Deseable
2021-03-09,9.516666666666667,Deseable,,,7.636666666666667,Deseable,,11.195,Deseable,,5.94875,Deseable,,13.852083333333333,Deseable,,13.037083333333332,Deseable,,3.42,Deseable,,,Incorrecto,,5.425416666666667,Deseable
2021-03-10,13.275,Deseable,,,9.310416666666669,Deseable,,13.154166666666669,Deseable,,8.54625,Deseable,,17.7775,Deseable,,15.31125,Deseable,,13.261666666666668,Deseable,,,Incorrecto,,7.822500000000001,Deseable
2021-03-11,15.61,Deseable,,,11.785416666666668,Deseable,,14.295,Deseable,,10.203333333333331,Deseable,,24.27208333333333,Deseable,,16.11,Deseable,,14.005,Deseable,,,Incorrecto,,10.435416666666669,Deseable
2021-03-12,12.555416666666666,Deseable,,,9.6425,Deseable,,11.697083333333332,Deseable,,10.464583333333334,Deseable,,18.3725,Deseable,,13.700416666666667,Deseable,,12.217777777777776,Deseable,,,Incorrecto,,8.320833333333333,Deseable
2021-03-13,17.166666666666668,Deseable,,,16.3225,Deseable,,18.58333333333333,Deseable,,14.388333333333334,Deseable,,20.339583333333334,Deseable,,19.707916666666662,Deseable,,,Incorrecto,,,Incorrecto,,15.94875,Deseable
2021-03-14,12.639166666666666,Deseable,,,11.38125,Deseable,,12.593333333333334,Deseable,,10.22125,Deseable,,18.11625,Deseable,,17.927083333333332,Deseable,,,Incorrecto,,,Incorrecto,,8.296666666666667,Deseable
2021-03-15,12.122083333333334,Deseable,,,9.46375,Deseable,,10.08375,Deseable,,7.653333333333333,Deseable,,18.37666666666667,Deseable,,13.207083333333332,Deseable,,,Incorrecto,,,Incorrecto,,6.293333333333333,Deseable
